draft,categories,layout,publication,title,subtitle,image,date,blurb,notes,refs,sources,slug,ext,tags,image_desc
false,'_categories/journalism.md',article,_publications/medium.md,Exponential Tech Doesn’t Serve Social Good,Why create solutions ‘at scale’ if operating at scale is itself the main problem?,/uploads/1_6ozsfp16duyhirypawhwog.jpeg,2021-10-01 04:00:00 +0000,"How do we break through the noise and bring all those many decentralized organizations together into the one, single centralized decentralized network?","Source: [https://onezero.medium.com/exponential-tech-doesnt-serve-social-good-c6263dc5ab66](https://onezero.medium.com/exponential-tech-doesnt-serve-social-good-c6263dc5ab66 ""https://onezero.medium.com/exponential-tech-doesnt-serve-social-good-c6263dc5ab66"")","","",exponential-tech-doesn-t-serve-social-good,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,"Rules, Code, and Whistleblowing",On Facebook’s need for human intervention,/uploads/1_gtl3tsfoq3z98pznarzrxq.jpeg,2021-10-05 04:00:00 +0000,What Facebook needs is some human intervention.,"Source: [https://onezero.medium.com/rules-code-and-whistleblowing-6796a2039af5](https://onezero.medium.com/rules-code-and-whistleblowing-6796a2039af5 ""https://onezero.medium.com/rules-code-and-whistleblowing-6796a2039af5"")","","",rules-code-and-whistleblowing,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Will Star Fleet Ever Launch the USS George Floyd?,Why sci-fi shows should start naming spaceships after social justice heroes.,/uploads/1_updykqemxkdkxm6njsie_a.jpeg,2021-10-15 04:00:00 +0000,How about Star Trek build the USS George Floyd? Or the Science Vessel Greta Thunberg? What about the Alicia Garza Institute of Intergalactic Peace?,"Source: [https://rushkoff.medium.com/will-star-fleet-ever-launch-the-uss-george-floyd-b6bbafef43c9](https://rushkoff.medium.com/will-star-fleet-ever-launch-the-uss-george-floyd-b6bbafef43c9 ""https://rushkoff.medium.com/will-star-fleet-ever-launch-the-uss-george-floyd-b6bbafef43c9"")","","",will-star-fleet-ever-launch-the-uss-george-floyd,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,How to Avoid Becoming a Fascist,Why I turned down an appearance on Steve Bannon’s podcast,/uploads/1_ojovgbi4zxc-durmceahwq.jpeg,2021-10-21 04:00:00 +0000,"Here was one of the others — the most other dude on the planet, even more other than Trump himself, asking me to engage. On some level, it felt cowardly, even hypocritical not to accept the challenge.","Source: [https://gen.medium.com/how-to-avoid-becoming-a-fascist-8c0132483151](https://gen.medium.com/how-to-avoid-becoming-a-fascist-8c0132483151 ""https://gen.medium.com/how-to-avoid-becoming-a-fascist-8c0132483151"")","","",how-to-avoid-becoming-a-fascist,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,(Re)-Designing the Internet,Invitation to a new course I’m teaching with Jeff Jarvis,/uploads/0_f2wmpymmx9rhxlu9.jpg,2021-11-01 04:00:00 +0000,"","Source: [https://rushkoff.medium.com/re-designing-the-internet-2593fe7dae8d](https://rushkoff.medium.com/re-designing-the-internet-2593fe7dae8d ""https://rushkoff.medium.com/re-designing-the-internet-2593fe7dae8d"")","","",re-designing-the-internet,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,How NFTs Will Kill Netflix,"The Balkanization of media will continue, until it doesn’t",/uploads/0_svqhsq6olfyd1zbz.jpg,2021-11-15 05:00:00 +0000,"The more sustainable and revolutionary aspect of all this is the way NFT technology can be used almost like a benevolent, and surveillance-free form of digital rights management for independent creators.","Source: [https://onezero.medium.com/how-nfts-will-kill-netflix-62f9a3f03e87](https://onezero.medium.com/how-nfts-will-kill-netflix-62f9a3f03e87 ""https://onezero.medium.com/how-nfts-will-kill-netflix-62f9a3f03e87"")","","",how-nfts-will-kill-netflix,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Family Enterprise,What we can all learn from the accountant who became my second father,/uploads/0_r6cikbgkngofy8ay.jpg,2021-11-18 05:00:00 +0000,"I’ll never forget the day he called me from his Florida condo to say, “kid, they won’t be bothering you again.” He was gloating. Not only because he had brought the IRS to its knees, but because he had protected his kin from a predator.","Source: [https://rushkoff.medium.com/family-enterprise-666062d56a99](https://rushkoff.medium.com/family-enterprise-666062d56a99 ""https://rushkoff.medium.com/family-enterprise-666062d56a99"")","","",family-enterprise,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,We Are Not All Journalists,Social media is work. So how about taking a day off?,/uploads/0_0ui5_-k3hdz4d37h.jpg,2021-11-24 05:00:00 +0000,"","Source: [https://forge.medium.com/we-are-not-all-journalists-5d028d235959](https://forge.medium.com/we-are-not-all-journalists-5d028d235959 ""https://forge.medium.com/we-are-not-all-journalists-5d028d235959"")","","",we-are-not-all-journalists,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Move Along: The Car Crash is Fake,Real Americans Don’t Give a Shit About the Culture Wars,/uploads/0_mvdb_hmhucoack2g.jpg,2022-01-02 05:00:00 +0000,"Life is hard enough without television anchors and talk show hosts imploring us to question the good faith efforts of everyone, everywhere, to simply get by.","Source: [https://rushkoff.medium.com/move-along-the-car-crash-is-fake-cf9e327913c6](https://rushkoff.medium.com/move-along-the-car-crash-is-fake-cf9e327913c6 ""https://rushkoff.medium.com/move-along-the-car-crash-is-fake-cf9e327913c6"")","","",move-along-the-car-crash-is-fake,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,The Age of Apocalypto,Everything doesn’t have to end.,/uploads/1_e4uulxp9widnbukva3dmnw.jpeg,2022-01-12 05:00:00 +0000,"","Source: [https://rushkoff.medium.com/the-age-of-apocalypto-3e78cfe4a10c](https://rushkoff.medium.com/the-age-of-apocalypto-3e78cfe4a10c ""https://rushkoff.medium.com/the-age-of-apocalypto-3e78cfe4a10c"")","","",the-age-of-apocalypto,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,"As Below, So Above",How the civic abuses of national politics trickle down to Main Street,/uploads/0_bj1f8oxvde67bu2h.jpg,2022-01-21 05:00:00 +0000,"Instead of simply disagreeing with the outcome, they refused to accept the legitimacy of the decision-making, insinuating that the whole process was corrupt.","Source: [https://gen.medium.com/as-below-so-above-9ab24d5c59c5](https://gen.medium.com/as-below-so-above-9ab24d5c59c5 ""https://gen.medium.com/as-below-so-above-9ab24d5c59c5"")","","",as-below-so-above,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,We Still Haven’t Reached the Best Part of the Trip,How Team Human can retrieve the true promise of the digital renaissance.,/uploads/0_h4tcvbunyl3bqfpx.jpg,2022-01-26 05:00:00 +0000,"Instead of developing technologies to promote the next stage of human evolution, we developed technologies to extract market value from people and places","Source: [https://rushkoff.medium.com/we-still-havent-reached-the-best-part-of-the-trip-7eaf1d47fbbd](https://rushkoff.medium.com/we-still-havent-reached-the-best-part-of-the-trip-7eaf1d47fbbd ""https://rushkoff.medium.com/we-still-havent-reached-the-best-part-of-the-trip-7eaf1d47fbbd"")","","",we-still-haven-t-reached-the-best-part-of-the-trip,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Adjusting to One-Party Rule,Only the Democratic party — corrupted though it may be — is willing to submit to the rule of law. Should it move to the center in order to represent everyone interested in representative democracy?,/uploads/0_wxlrkqeu81x5meyv.jpg,2022-02-06 05:00:00 +0000,"","Source: [https://rushkoff.medium.com/adjusting-to-one-party-rule-3083d2d07f14](https://rushkoff.medium.com/adjusting-to-one-party-rule-3083d2d07f14 ""https://rushkoff.medium.com/adjusting-to-one-party-rule-3083d2d07f14"")","","",adjusting-to-one-party-rule,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Why One Party Rule Won’t Work,The problem with my proposal for a new centrist Democratic Party,/uploads/0_szzwfesgchj-erng.jpg,2022-02-06 05:00:00 +0000,"","Source: [https://rushkoff.medium.com/why-one-party-rule-wont-work-84eee45c47c5](https://rushkoff.medium.com/why-one-party-rule-wont-work-84eee45c47c5 ""https://rushkoff.medium.com/why-one-party-rule-wont-work-84eee45c47c5"")","","",why-one-party-rule-won-t-work,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Is This Compassion?,I’m trying a new approach to the pain and suffering around me. It may be working.,/uploads/0__k-qn1efoqhyw_ex.jpg,2022-02-11 05:00:00 +0000,"Instead of girding myself for interactions with those in great pain, I do the opposite.","Source: [https://forge.medium.com/is-this-compassion-36aa8fda3701](https://forge.medium.com/is-this-compassion-36aa8fda3701 ""https://forge.medium.com/is-this-compassion-36aa8fda3701"")","","",is-this-compassion,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Keep the Faith,Why it’s better for humans to believe in something,/uploads/0_n8ahwmqyfa0olpsd.jpg,2022-02-25 05:00:00 +0000,"Maybe machines will consider the possibility that we know something they don’t, and keep us around if only on the off-chance we do.","Source: [https://rushkoff.medium.com/keep-the-faith-302700a441b3](https://rushkoff.medium.com/keep-the-faith-302700a441b3 ""https://rushkoff.medium.com/keep-the-faith-302700a441b3"")","","",keep-the-faith,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,"Doing Less, to Help Ukraine","We are not there, we are not informed, so we should shut up and use less oil",/uploads/1_1nzhvtaermrfiq7mua-o_q.png,2022-03-09 05:00:00 +0000,"Instead of adding more conflict and confusion to the crisis, we can help metabolize the trauma of our fellow beings. We are all connected, after all.","Source: [https://rushkoff.medium.com/doing-less-to-help-ukraine-581898fdd583](https://rushkoff.medium.com/doing-less-to-help-ukraine-581898fdd583 ""https://rushkoff.medium.com/doing-less-to-help-ukraine-581898fdd583"")","","",doing-less-to-help-ukraine,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,I’m Not an Optimist,And that’s more than okay,/uploads/1_lfttxqhhy4yuaae3x-ipsg.jpeg,2022-03-17 04:00:00 +0000,"Whatever I think about our likelihood of evading global catastrophe, the steps I would take to prevent it are the same ones I would take to prepare for it.","Source: [https://rushkoff.medium.com/im-not-an-optimist-45e263df7fc1](https://rushkoff.medium.com/im-not-an-optimist-45e263df7fc1 ""https://rushkoff.medium.com/im-not-an-optimist-45e263df7fc1"")","","",i-m-not-an-optimist,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Open Up: The Refugees are Coming,I’ll stake my future on the solidarity of the people over the cynicism of the elite.,/uploads/1_ph9xqc2yfvug0icbvaqd3q.jpeg,2022-03-22 04:00:00 +0000,"On hearing what was coming, the global elite immediately concluded that the world could not get its act together in time. Like everything else in the elite’s world view, there would be winners and losers.","Source: [https://gen.medium.com/open-up-the-refugees-are-coming-d5633bb9bc57](https://gen.medium.com/open-up-the-refugees-are-coming-d5633bb9bc57 ""https://gen.medium.com/open-up-the-refugees-are-coming-d5633bb9bc57"")","","",open-up-the-refugees-are-coming,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,The Fabric of Society,How haggling holds us all together,/uploads/1_tuosfdfzailjjsf2r03amg.jpeg,2022-03-30 04:00:00 +0000,"","Source: [https://rushkoff.medium.com/the-fabric-of-society-e8e25915096a](https://rushkoff.medium.com/the-fabric-of-society-e8e25915096a ""https://rushkoff.medium.com/the-fabric-of-society-e8e25915096a"")","","",the-fabric-of-society,.md,,
false,'_categories/journalism.md',article,_publications/observer.md,Step this way and escape the apocalypse,"","",2022-04-09 04:00:00 +0000,"When Douglas Rushkoff was flown to the US desert to talk about the future of technology with five billionaires, it soon became clear that they had other ideas. As this extract from his new book shows, what these super-rich 'preppers' wanted was the means to survive the collapsing world they'd helped to create -- and to leave the rest of us behind","","","",step-this-way-and-escape-the-apocalypse,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Yearning for Proof,The real incentive for blockchains,/uploads/0_1hjzkw47k3s82wmk.jpg,2022-04-10 04:00:00 +0000,"","Source: [https://onezero.medium.com/yearning-for-proof-82d178672a78](https://onezero.medium.com/yearning-for-proof-82d178672a78 ""https://onezero.medium.com/yearning-for-proof-82d178672a78"")","","",yearning-for-proof,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,"Beyond Pranks, Satire, and Sensemaking",How do we catalyze awe and humility without just triggering more fear and confusion?,/uploads/1_6jt2ubtmwx52wmy-2djdaw.jpeg,2022-04-14 04:00:00 +0000,How do we catalyze awe and humility without just triggering more fear and confusion?,"Source: [https://rushkoff.medium.com/beyond-pranks-satire-and-sensemaking-e03118b718c7](https://rushkoff.medium.com/beyond-pranks-satire-and-sensemaking-e03118b718c7 ""https://rushkoff.medium.com/beyond-pranks-satire-and-sensemaking-e03118b718c7"")","","",beyond-pranks-satire-and-sensemaking,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Program or Be Programmed,"Ten years ago, I realized media literacy meant something different",/uploads/1_savwwixgsvnfewvo1cwwsa.jpeg,2022-04-20 04:00:00 +0000,That’s why the original commands we give our computers are so important. Whatever values we embed will be the values they achieve.,"Source: [https://rushkoff.medium.com/program-or-be-programmed-633fb8f045f3](https://rushkoff.medium.com/program-or-be-programmed-633fb8f045f3 ""https://rushkoff.medium.com/program-or-be-programmed-633fb8f045f3"")","","",program-or-be-programmed,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Avoiding the Power Trip,"Psychedelics, like everything else, are political",/uploads/0_imitvfoflowmoizu.jpg,2022-04-25 04:00:00 +0000,"As psychedelics make a new comeback — this time with the support of the psychotherapeutic and investment community alike — we must be more conscious of the politics, economics, and power at stake.","Source: [https://rushkoff.medium.com/avoiding-the-power-trip-9a53ed42e3e7](https://rushkoff.medium.com/avoiding-the-power-trip-9a53ed42e3e7 ""https://rushkoff.medium.com/avoiding-the-power-trip-9a53ed42e3e7"")","","",avoiding-the-power-trip,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Rise to the Occasion,No hot takes. Just take action.,/uploads/0_2yyve17h1sdheqo7.jpg,2022-05-04 04:00:00 +0000,The dismay and despair you are feeling has one surefire cure: solidarity.,"Source: [https://rushkoff.medium.com/rise-to-the-occasion-cd2b7c147d80](https://rushkoff.medium.com/rise-to-the-occasion-cd2b7c147d80 ""https://rushkoff.medium.com/rise-to-the-occasion-cd2b7c147d80"")","","",rise-to-the-occasion,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Escape Fantasies of the Tech Billionaires,My Medium piece Survival of the Richest has grown into a whole book,/uploads/1_uigctkndih_omlvr1yxycg.png,2022-05-09 04:00:00 +0000,My Medium piece Survival of the Richest has grown into a whole book,"Source: [https://rushkoff.medium.com/escape-fantasies-of-the-tech-billionaires-e99bba601418](https://rushkoff.medium.com/escape-fantasies-of-the-tech-billionaires-e99bba601418 ""https://rushkoff.medium.com/escape-fantasies-of-the-tech-billionaires-e99bba601418"")","","",escape-fantasies-of-the-tech-billionaires,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,What? Your Assets at Coinbase are Not Safe?,"The coming crypto crash may take down more than the tokens, but this is actually good for the blockchain",/uploads/0_zp_l4iekwldgm4ew.jpg,2022-05-11 04:00:00 +0000,"I feel bad for these investors if they get screwed, but maybe it’s the only way for people to learn what the blockchain is and isn’t for.","Source: [https://rushkoff.medium.com/what-your-assets-at-coinbase-are-not-safe-3ad20708a888](https://rushkoff.medium.com/what-your-assets-at-coinbase-are-not-safe-3ad20708a888 ""https://rushkoff.medium.com/what-your-assets-at-coinbase-are-not-safe-3ad20708a888"")","","",what-your-assets-at-coinbase-are-not-safe,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,It Doesn't Get Better?,When middle school bullies rule the world,/uploads/0_jvwdtpegj5iipiz9.jpg,2022-05-21 04:00:00 +0000,"We adults may have lost the ability to tell our kids that our adult lives are better than their tortured adolescence. But by respecting the example they are setting, we can strive to be more like them, ourselves.","Source: [https://rushkoff.medium.com/it-doesnt-get-better-156f3ed184a2](https://rushkoff.medium.com/it-doesnt-get-better-156f3ed184a2 ""https://rushkoff.medium.com/it-doesnt-get-better-156f3ed184a2"")","","",it-doesn-t-get-better,.md,,
false,'_categories/journalism.md',article,_publications/medium.md,Don’t Hide the Tech,Too much artifice is a symptom of something wrong,/uploads/0_c-fzr_cicrbtzybg.jpg,2022-06-05 04:00:00 +0000,"I’m happy for technology to be more “humane,” but not if that means disguising entirely inhumane algorithmic manipulation in more pleasant forms.","Source: [https://rushkoff.medium.com/dont-hide-the-tech-55270ec29f68](https://rushkoff.medium.com/dont-hide-the-tech-55270ec29f68 ""https://rushkoff.medium.com/dont-hide-the-tech-55270ec29f68"")","","",don-t-hide-the-tech,.md,,
